station_code,station_name,accumulated_rain_mm,time_window_hours,actual_period_hours,total_readings,avg_rain_per_reading,max_single_reading,first_reading,last_reading,period_start,period_end
30076,Acipro Santa Rosa 1,22.6,72,71.83,430,0.053,8.2,2025-09-18 10:40:00-03:00,2025-09-21 10:30:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30438,APRHI-Chuña,22.0,72,71.83,431,0.051,9.2,2025-09-18 10:40:00-03:00,2025-09-21 10:30:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30164,Monte Buey BioagroindustriaCba,21.8,72,71.83,427,0.051,7.6,2025-09-18 10:40:00-03:00,2025-09-21 10:20:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30277,Noetinger BioagroindustriaCba,20.6,72,71.83,430,0.048,10.2,2025-09-18 10:40:00-03:00,2025-09-21 10:30:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30497,APRHI - Piedra Blanca,20.4,72,71.83,431,0.047,9.4,2025-09-18 10:40:00-03:00,2025-09-21 10:20:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30539,Inriville - Pred. Muni Río Carcarañá BioagroindustriaCba,20.4,72,71.83,431,0.047,5.8,2025-09-18 10:40:00-03:00,2025-09-21 10:20:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30407,Cavanagh BioagroindustriaCba,19.0,72,71.83,431,0.044,8.2,2025-09-18 10:40:00-03:00,2025-09-21 10:20:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30266,Tinoco BioagroindustriaCba,17.2,72,71.83,427,0.04,8.2,2025-09-18 10:40:00-03:00,2025-09-21 10:20:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30279,Coronel Moldes BioagroindustriaCba,17.2,72,71.83,428,0.04,5.0,2025-09-18 10:40:00-03:00,2025-09-21 10:20:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30449,APRHi - Colonia 25 (Norte Los Surgentes),17.0,72,71.83,431,0.039,7.6,2025-09-18 10:40:00-03:00,2025-09-21 10:20:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30298,Villa de Maria Rio seco BioagroindustriaCba,16.4,72,71.83,429,0.038,13.2,2025-09-18 10:40:00-03:00,2025-09-21 10:30:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30264,Los Surgentes BioagroindustriaCba,16.0,72,71.83,428,0.037,4.8,2025-09-18 10:50:00-03:00,2025-09-21 10:30:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30259,San Antonio de Litin BioagroindustriaCba,15.8,72,71.83,431,0.037,6.8,2025-09-18 10:40:00-03:00,2025-09-21 10:20:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30134,Villa del Totoral BioagroindustriaCba,15.4,72,71.83,431,0.036,4.6,2025-09-18 10:40:00-03:00,2025-09-21 10:20:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30276,General Roca BioagroindustriaCba,14.8,72,71.83,423,0.035,4.6,2025-09-18 10:40:00-03:00,2025-09-21 10:30:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30261,La Paquita BioagroindustriaCba,14.4,72,71.83,427,0.034,2.8,2025-09-18 10:40:00-03:00,2025-09-21 10:30:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30274,Serrano BioagroindustriaCba,14.2,72,71.83,421,0.034,4.2,2025-09-18 10:40:00-03:00,2025-09-21 10:30:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30239,APRHi - Obispo Trejo,13.8,72,71.83,422,0.033,5.0,2025-09-18 10:40:00-03:00,2025-09-21 10:30:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30282,Justiniano Posse BioagroindustriaCba,13.4,72,71.83,431,0.031,4.2,2025-09-18 10:40:00-03:00,2025-09-21 10:20:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30350,APRHi - Arroyo Algodón,13.2,72,71.83,429,0.031,5.2,2025-09-18 10:40:00-03:00,2025-09-21 10:20:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30283,La Playosa BioagroindustriaCba,13.0,72,71.83,425,0.031,6.0,2025-09-18 10:40:00-03:00,2025-09-21 10:20:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30304,Las Varillas (Este-Cruze RP3 Y RP13),12.4,72,71.83,429,0.029,4.8,2025-09-18 10:40:00-03:00,2025-09-21 10:20:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30444,APRHi - Cuenca Salsipuedes (La Estancita),12.4,72,71.83,432,0.029,4.0,2025-09-18 10:40:00-03:00,2025-09-21 10:30:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30066,Ausonia BioagroindustriaCba,12.2,72,71.83,431,0.028,10.6,2025-09-18 10:40:00-03:00,2025-09-21 10:20:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30558,Los Chañaritos BioagroindustriaCba,11.6,72,71.83,431,0.027,5.8,2025-09-18 10:40:00-03:00,2025-09-21 10:20:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30268,Rayo Cortado BioagroindustriaCba,11.6,72,71.83,430,0.027,3.4,2025-09-18 10:40:00-03:00,2025-09-21 10:20:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30107,Colonia Caroya BioagroindustriaCba,11.2,72,71.83,430,0.026,3.4,2025-09-18 10:40:00-03:00,2025-09-21 10:20:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30160,Marcos Juarez BioagroindustriaCba,11.0,72,71.83,427,0.026,3.0,2025-09-18 10:40:00-03:00,2025-09-21 10:20:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30081,APRHi - Pampa del Gato (R. Sta. Catalina),11.0,72,71.83,431,0.026,4.2,2025-09-18 10:40:00-03:00,2025-09-21 10:20:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30159,Buchardo BioagroindustriaCba,10.8,72,71.83,431,0.025,2.8,2025-09-18 10:40:00-03:00,2025-09-21 10:30:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30272,Alicia BioagroindustriaCba,10.6,72,71.83,431,0.025,7.4,2025-09-18 10:40:00-03:00,2025-09-21 10:30:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30281,Etruria BioagroindustriaCba,10.2,72,71.83,425,0.024,3.8,2025-09-18 10:40:00-03:00,2025-09-21 10:20:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30405,Reducción BioagroindustriaCba,10.0,72,71.83,428,0.023,4.4,2025-09-18 10:40:00-03:00,2025-09-21 10:30:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30014,Marull,9.6,72,71.83,431,0.022,1.4,2025-09-18 10:40:00-03:00,2025-09-21 10:20:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30408,UTN San Francisco BioagroindustriaCba,9.2,72,71.83,427,0.022,1.2,2025-09-18 10:40:00-03:00,2025-09-21 10:30:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30051,Munic. de La Para,9.0,72,71.83,431,0.021,1.2,2025-09-18 10:40:00-03:00,2025-09-21 10:20:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30158,Toro Pujio BioagroindustriaCba,8.8,72,71.83,422,0.021,1.4,2025-09-18 10:40:00-03:00,2025-09-21 10:30:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30541,La Cesira BioagroindustriaCba,8.2,72,71.83,432,0.019,6.0,2025-09-18 10:40:00-03:00,2025-09-21 10:20:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30436,APRHi - Agua de Oro,7.8,72,71.83,431,0.018,4.0,2025-09-18 10:40:00-03:00,2025-09-21 10:30:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30132,Rodeo de los Caballos BioagroindustriaCba,7.6,72,71.83,429,0.018,2.2,2025-09-18 10:50:00-03:00,2025-09-21 10:20:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30430,APRHi - Cuenca Letanias -Los Vallecitos,7.4,72,71.83,422,0.018,3.8,2025-09-18 12:10:00-03:00,2025-09-21 10:20:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30410,Freyre BioagroindustriaCba,7.2,72,71.83,431,0.017,1.0,2025-09-18 10:40:00-03:00,2025-09-21 10:30:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30083,APRHi - Ascochinga,7.2,72,71.83,431,0.017,2.2,2025-09-18 10:40:00-03:00,2025-09-21 10:20:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30114,APRHi - Cap. del Carmen (Cuenca Alta R. Grande),7.2,72,71.83,430,0.017,2.4,2025-09-18 10:40:00-03:00,2025-09-21 10:20:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30130,El Tio BioagroindustriaCba,7.0,72,71.83,425,0.016,1.4,2025-09-18 10:40:00-03:00,2025-09-21 10:30:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30402,La Laguna BioagroindustriaCba,6.4,72,71.83,430,0.015,4.4,2025-09-18 10:40:00-03:00,2025-09-21 10:30:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30275,Saturnino Laspiur BioagroindustriaCba,6.4,72,71.83,420,0.015,1.2,2025-09-18 10:40:00-03:00,2025-09-21 10:20:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30297,Colonia Cocha BioagroindustriaCba,6.38,72,71.83,432,0.015,2.86,2025-09-18 10:40:00-03:00,2025-09-21 10:30:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30487,San Antonio de Arredondo-Aprhi,6.0,72,71.83,432,0.014,1.8,2025-09-18 10:40:00-03:00,2025-09-21 10:20:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
30155,Alejandro Roca BioagroindustriaCba,6.0,72,71.83,428,0.014,3.4,2025-09-18 10:40:00-03:00,2025-09-21 10:30:00-03:00,2025-09-18 10:40:00,2025-09-21 10:30:00
